V,E,I,R
0.016625078,0.11662508,0.21662508,0.00042001458
0.027402505,0.12740251,0.22740251,0.00079389586
0.0190509,0.119050905,0.2190509,0.0004968133
0.016947422,0.11694743,0.21694742,0.00042998054
0.020508163,0.120508164,0.22050816,0.0005449641
0.11992252,0.21992251,0.3199225,0.008437528
0.9980994,1.0,1.0,0.9980994
0.022889841,0.12288985,0.22288984,0.0006269733
0.09933907,0.19933906,0.29933906,0.005927559
0.9075993,1.0,1.0,0.9075993
0.047030386,0.14703038,0.24703039,0.0017081894
0.028707076,0.12870708,0.22870708,0.0008450278
0.9980957,1.0,1.0,0.9980957
0.29617056,0.39617056,0.49617058,0.058217704
0.024680352,0.124680355,0.22468035,0.0006913763
0.107390665,0.20739067,0.30739066,0.00684615
0.07730841,0.17730841,0.2773084,0.0038011859
0.023419945,0.12341995,0.22341995,0.00064579275
0.024283867,0.124283865,0.22428387,0.0006769096
0.029035643,0.12903565,0.22903565,0.00085811253
0.021512311,0.12151231,0.22151232,0.00057903555
0.017797453,0.11779746,0.21779746,0.00045661122
0.017746313,0.117746316,0.21774632,0.00045499462
0.06506811,0.16506812,0.2650681,0.0028470093
0.018511044,0.11851104,0.21851104,0.00047936148
0.031202815,0.13120282,0.23120281,0.00094652054
0.017110892,0.11711089,0.2171109,0.00043506242
0.022715755,0.12271576,0.22271577,0.0006208382
0.021491766,0.12149177,0.22149177,0.0005783311
0.09666315,0.19666314,0.29666317,0.00563959
0.0226292,0.1226292,0.2226292,0.0006177962
0.019014435,0.119014435,0.21901444,0.000495628
0.016753288,0.11675329,0.21675329,0.00042396973
0.28477487,0.38477486,0.4847749,0.05311883
0.017226238,0.11722624,0.21722624,0.00043865954
0.016387284,0.116387285,0.21638729,0.00041270928
0.07094482,0.17094482,0.27094483,0.0032859242
0.017325714,0.117325716,0.21732572,0.00044176925
0.018316884,0.11831689,0.21831688,0.00047313562
0.016497836,0.11649784,0.21649784,0.00041610064
0.018797074,0.11879708,0.21879707,0.00048858207
0.32535976,0.42535976,0.52535975,0.07270714
0.017392345,0.117392346,0.21739236,0.00044385612
0.9312127,1.0,1.0,0.9312127
0.017900169,0.11790017,0.21790017,0.00045986372
0.017292492,0.11729249,0.21729249,0.0004407299
0.880232,0.980232,1.0,0.86283153
0.017475989,0.11747599,0.217476,0.0004464802
0.017627545,0.117627546,0.21762756,0.00045124747
0.029731909,0.12973191,0.22973192,0.0008861167
0.998103,1.0,1.0,0.998103
0.9980994,1.0,1.0,0.9980994
0.023644343,0.123644345,0.22364435,0.00065382186
0.25068343,0.35068342,0.45068341,0.03961981
0.021969227,0.12196923,0.22196923,0.000594782
0.025107034,0.12510704,0.22510704,0.0007070762
0.026506126,0.12650612,0.22650613,0.0007595174
0.018457891,0.11845789,0.21845789,0.00047765448
0.017309096,0.11730909,0.2173091,0.00044124926
0.4462232,0.5462232,0.6462232,0.1575088
0.027066177,0.12706618,0.22706617,0.000780925
0.5605684,0.6605684,0.7605684,0.28163373
0.016673045,0.116673045,0.21667305,0.00042149296
0.02116562,0.12116562,0.22116563,0.0005671893
0.02945148,0.12945148,0.22945148,0.0008747924
0.9700419,1.0,1.0,0.9700419
0.998103,1.0,1.0,0.998103
0.01745923,0.11745923,0.21745923,0.00044595407
0.016371552,0.11637156,0.21637155,0.00041222738
0.018707229,0.11870723,0.21870723,0.00048567948
0.82183194,0.92183197,1.0,0.75759095
0.022499971,0.12249997,0.22249997,0.0006132646
0.07510853,0.17510852,0.27510852,0.0036182664
0.023689471,0.12368947,0.22368947,0.0006554411
0.027980946,0.12798095,0.22798094,0.0008164061
0.021145396,0.1211454,0.22114539,0.00056650094
0.9376119,1.0,1.0,0.9376119
0.07198163,0.17198163,0.27198163,0.0033670017
0.3144583,0.4144583,0.5144583,0.06704928
0.018457891,0.11845789,0.21845789,0.00047765448
0.016355833,0.11635584,0.21635583,0.00041174606
0.9628132,1.0,1.0,0.9628132
0.022672437,0.12267244,0.22267243,0.0006193151
0.8573506,0.9573506,1.0,0.8207851
0.023779985,0.12377998,0.22377999,0.00065869326
0.031261913,0.13126191,0.23126191,0.0009489829
0.024168445,0.12416845,0.22416845,0.0006727202
0.022889841,0.12288985,0.22288984,0.0006269733
0.8861744,0.9861744,1.0,0.87392247
0.022564495,0.122564495,0.2225645,0.0006155257
0.92468774,1.0,1.0,0.92468774
0.029367857,0.12936786,0.22936785,0.00087142736
0.055208683,0.15520868,0.25520867,0.0021868492
0.0255409,0.1255409,0.2255409,0.00072318054
0.02339762,0.12339762,0.22339763,0.000644996
0.022564495,0.122564495,0.2225645,0.0006155257
0.017848738,0.11784874,0.21784875,0.0004582342
0.024774553,0.12477455,0.22477455,0.00069483067
0.06521679,0.16521679,0.2652168,0.0028576867
0.9980122,1.0,1.0,0.9980122
0.017661398,0.1176614,0.2176614,0.0004523145
0.017375665,0.117375664,0.21737567,0.00044333338
0.9980882,1.0,1.0,0.9980882
0.1265691,0.22656912,0.3265691,0.009364909
0.708868,0.80886805,0.908868,0.5211274
0.019400762,0.11940076,0.21940076,0.00050823437
0.018887341,0.11888734,0.21888734,0.00049150403
0.031768616,0.13176861,0.23176862,0.0009702081
0.024076488,0.124076486,0.2240765,0.0006693895
0.017661398,0.1176614,0.2176614,0.0004523145
0.09611029,0.1961103,0.2961103,0.0055811517
0.019179069,0.11917907,0.21917906,0.00050098717
0.041695766,0.14169577,0.24169576,0.0014279659
0.031888988,0.13188899,0.231889,0.0009752802
0.14891149,0.2489115,0.3489115,0.012932677
0.1917057,0.2917057,0.3917057,0.021904828
0.018493311,0.11849331,0.21849331,0.00047879177
0.015936993,0.115936995,0.21593699,0.00039898398
0.03839402,0.13839403,0.23839402,0.0012667073
0.017644463,0.11764447,0.21764447,0.0004517806
0.020293485,0.12029348,0.22029349,0.00053777476
0.9334308,1.0,1.0,0.9334308
0.28343418,0.38343418,0.4834342,0.052538835
0.49981692,0.5998169,0.69981694,0.20980416
0.015952315,0.11595231,0.21595232,0.0003994487
0.024030639,0.12403064,0.22403064,0.00066773134
0.99771726,1.0,1.0,0.99771726
0.11240508,0.21240509,0.31240508,0.007458799
0.022201229,0.122201234,0.22220123,0.00060283585
0.01836964,0.11836964,0.21836965,0.0004748246
0.99793327,1.0,1.0,0.99793327
0.021246698,0.121246696,0.2212467,0.00056995184
0.021512311,0.12151231,0.22151232,0.00057903555
0.022307476,0.12230748,0.22230747,0.00060653733
0.037750274,0.13775027,0.23775028,0.0012363277
0.021145396,0.1211454,0.22114539,0.00056650094
0.016947422,0.11694743,0.21694742,0.00042998054
0.9468921,1.0,1.0,0.9468921
0.019160708,0.11916071,0.2191607,0.0005003885
0.03537739,0.13537739,0.2353774,0.0011272928
0.017012626,0.11701263,0.21701263,0.0004320053
0.020924192,0.12092419,0.2209242,0.00055899145
0.01654544,0.11654544,0.21654545,0.0004175636
0.020964239,0.120964244,0.22096424,0.0005603484
0.018671406,0.11867141,0.21867141,0.00048452383
0.016817752,0.11681776,0.21681775,0.0004259628
0.016418796,0.116418794,0.2164188,0.00041367512
0.016817752,0.11681776,0.21681775,0.0004259628
0.023419945,0.12341995,0.22341995,0.00064579275
0.016705096,0.1167051,0.2167051,0.0004224817
0.020904195,0.12090419,0.2209042,0.0005583143
0.022307476,0.12230748,0.22230747,0.00060653733
0.016641052,0.11664105,0.21664105,0.00042050675
0.998103,1.0,1.0,0.998103
0.028925719,0.12892573,0.22892572,0.00085372565
0.018089995,0.11809,0.21809,0.0004658942
0.23144047,0.33144048,0.43144047,0.033095255
0.016914913,0.11691491,0.21691492,0.00042897218
0.022053318,0.12205332,0.22205332,0.0005976966
0.018334452,0.11833446,0.21833445,0.00047369787
0.037186775,0.13718678,0.23718677,0.0012100164
0.020824391,0.1208244,0.22082439,0.00055561506
0.022802636,0.12280264,0.22280264,0.0006238973
0.016152835,0.11615284,0.21615283,0.0004055454
0.20705435,0.30705434,0.40705436,0.02587927
0.01657725,0.11657725,0.21657725,0.00041854207
0.025035424,0.12503542,0.22503543,0.00070443173
0.022222439,0.12222244,0.22222245,0.0006035741
0.01676938,0.11676938,0.21676938,0.00042446697
0.016833907,0.11683391,0.2168339,0.00042646268
0.021635994,0.121635996,0.221636,0.00058328296
0.57000226,0.6700023,0.77000225,0.294066
0.02525085,0.12525085,0.22525086,0.00071239873
0.016898682,0.116898686,0.21689868,0.00042846895
0.016246216,0.116246216,0.21624622,0.0004083942
0.34661388,0.44661388,0.5466139,0.084617235
0.021718835,0.12171884,0.22171883,0.00058613403
0.07286728,0.17286728,0.2728673,0.003437137
0.017848738,0.11784874,0.21784875,0.0004582342
0.021185858,0.12118586,0.22118586,0.0005678785
0.017746313,0.117746316,0.21774632,0.00045499462
0.99808455,1.0,1.0,0.99808455
0.031055551,0.13105555,0.23105556,0.0009403966
0.017763345,0.11776335,0.21776335,0.0004555328
0.018404892,0.118404895,0.21840489,0.0004759543
0.017325714,0.117325716,0.21732572,0.00044176925
0.01685008,0.11685008,0.21685009,0.00042696335
0.021969227,0.12196923,0.22196923,0.000594782
0.03521114,0.13521114,0.23521113,0.0011198256
0.020196633,0.12019663,0.22019663,0.00053454214
0.016641052,0.11664105,0.21664105,0.00042050675
0.017763345,0.11776335,0.21776335,0.0004555328
0.021801988,0.12180199,0.221802,0.0005890009
0.025178842,0.12517884,0.22517884,0.00070973183
0.02237146,0.122371465,0.22237146,0.0006087704
0.99789256,1.0,1.0,0.99789256
0.017110892,0.11711089,0.2171109,0.00043506242
0.026759284,0.12675929,0.22675928,0.00076916476
0.08155633,0.18155633,0.28155634,0.0041690236
0.016387284,0.116387285,0.21638729,0.00041270928
0.02344229,0.12344229,0.22344229,0.0006465906
0.016529558,0.11652956,0.21652956,0.00041707538
0.9163345,1.0,1.0,0.9163345
0.035310794,0.1353108,0.2353108,0.0011242989
0.9590777,1.0,1.0,0.9590777
0.021615334,0.121615335,0.22161534,0.00058257265
0.02421455,0.12421455,0.22421455,0.00067439245
0.71552336,0.8155234,0.91552335,0.53423166
0.021718835,0.12171884,0.22171883,0.00058613403
0.018003466,0.118003465,0.21800347,0.00046314212
0.02116562,0.12116562,0.22116563,0.0005671893
0.028301446,0.12830144,0.22830145,0.00082898914
0.018422542,0.118422545,0.21842255,0.0004765203
0.99806577,1.0,1.0,0.99806577
0.01685008,0.11685008,0.21685009,0.00042696335
0.998092,1.0,1.0,0.998092
0.02344229,0.12344229,0.22344229,0.0006465906
0.021801988,0.12180199,0.221802,0.0005890009
0.02074489,0.12074489,0.2207449,0.0005529305
0.03618598,0.13618597,0.23618598,0.0011639299
0.023644343,0.123644345,0.22364435,0.00065382186
0.01665704,0.11665704,0.21665704,0.00042099948
0.017917344,0.117917344,0.21791735,0.00046040828
0.017143767,0.117143765,0.21714377,0.00043608667
0.84032446,0.9403245,1.0,0.79017764
0.022435626,0.12243563,0.22243562,0.00061101286
0.03875619,0.13875619,0.2387562,0.0012839499
0.035477504,0.13547751,0.2354775,0.0011318
0.7728737,0.8728737,0.9728737,0.65632117
0.10356716,0.20356716,0.30356717,0.006400068
0.015860599,0.1158606,0.2158606,0.00039666943
0.022542967,0.12254297,0.22254297,0.000614771
0.01626183,0.11626183,0.21626183,0.00040887116
0.018546565,0.11854657,0.21854657,0.0004805034
0.017342348,0.11734235,0.21734235,0.00044228992
0.022564495,0.122564495,0.2225645,0.0006155257
0.016866265,0.11686627,0.21686627,0.00042746455
0.08396547,0.18396547,0.28396547,0.004386343
0.017644463,0.11764447,0.21764447,0.0004517806
0.016199458,0.11619946,0.21619946,0.000406967
0.11864014,0.21864015,0.31864014,0.008265365
0.06207469,0.16207469,0.2620747,0.0026366645
0.017746313,0.117746316,0.21774632,0.00045499462
0.017509557,0.11750956,0.21750957,0.00044753472
0.027506804,0.1275068,0.2275068,0.0007979357
0.017110892,0.11711089,0.2171109,0.00043506242
0.01632444,0.11632444,0.21632445,0.0004107853
0.017644463,0.11764447,0.21764447,0.0004517806
0.016387284,0.116387285,0.21638729,0.00041270928
0.023375314,0.12337531,0.22337532,0.00064420025
0.019549947,0.119549945,0.21954995,0.0005131311
0.022499971,0.12249997,0.22249997,0.0006132646
0.024353383,0.12435339,0.22435339,0.00067943754
0.019624962,0.119624965,0.21962497,0.0005155993
0.8683252,0.9683252,1.0,0.84082115
0.018457891,0.11845789,0.21845789,0.00047765448
0.9980122,1.0,1.0,0.9980122
0.021574067,0.12157407,0.22157407,0.0005811549
0.017526364,0.11752637,0.21752636,0.00044806296
0.016898682,0.116898686,0.21689868,0.00042846895
0.08100938,0.18100938,0.28100938,0.004120569
0.020468965,0.12046897,0.22046897,0.00054364896
0.020784603,0.1207846,0.2207846,0.0005542709
0.018635655,0.118635654,0.21863566,0.00048337135
0.016513688,0.11651369,0.2165137,0.00041658766
0.021574067,0.12157407,0.22157407,0.0005811549
0.01660912,0.11660912,0.21660912,0.0004195231
0.01716023,0.11716023,0.21716022,0.00043659983
0.018299334,0.118299335,0.21829933,0.00047257417
0.02472741,0.12472741,0.2247274,0.0006931011
0.018281795,0.1182818,0.2182818,0.00047201337
0.032466818,0.13246682,0.23246682,0.0009997878
0.9980994,1.0,1.0,0.9980994
0.02648094,0.12648094,0.22648095,0.0007585603
0.021044565,0.12104457,0.22104457,0.0005630735
0.016340127,0.11634013,0.21634012,0.00041126527
0.017143767,0.117143765,0.21714377,0.00043608667
0.023330769,0.12333077,0.22333077,0.00064261234
0.021656675,0.12165668,0.22165668,0.00058399426
0.01660912,0.11660912,0.21660912,0.0004195231
0.073098525,0.17309853,0.27309853,0.0034555832
0.016882466,0.116882466,0.21688247,0.00042796644
0.02058678,0.12058678,0.22058678,0.0005476052
0.4927068,0.5927068,0.6927068,0.20229164
0.36892423,0.46892422,0.56892425,0.098422475
0.9432431,1.0,1.0,0.9432431
0.018038029,0.11803803,0.21803804,0.0004642408
0.017526364,0.11752637,0.21752636,0.00044806296
0.024053553,0.12405355,0.22405356,0.00066855986
0.07319784,0.17319784,0.27319783,0.0034635223
0.018142108,0.11814211,0.2181421,0.00046755423
0.01836964,0.11836964,0.21836965,0.0004748246
0.021105006,0.12110501,0.22110501,0.0005651271
0.06863107,0.16863108,0.26863107,0.0031089562
0.022802636,0.12280264,0.22280264,0.0006238973
0.022759156,0.122759156,0.22275916,0.0006223657
0.017661398,0.1176614,0.2176614,0.0004523145
0.019252688,0.11925269,0.21925269,0.00050338986
0.067362405,0.1673624,0.26736242,0.0030142264
0.020844316,0.12084432,0.22084431,0.0005562885
0.020824391,0.1208244,0.22082439,0.00055561506
0.035344075,0.13534407,0.23534408,0.0011257946
0.01975692,0.11975692,0.21975693,0.00051995105
0.021307705,0.12130771,0.22130771,0.00057203375
0.016898682,0.116898686,0.21689868,0.00042846895
0.018617801,0.1186178,0.2186178,0.0004827961
0.017900169,0.11790017,0.21790017,0.00045986372
0.019197451,0.11919745,0.21919745,0.00050158676
0.021864558,0.12186456,0.22186457,0.00059116137
0.017275907,0.11727591,0.21727592,0.00044021138
0.026581828,0.12658183,0.22658183,0.0007623972
0.022032263,0.12203226,0.22203226,0.0005969663
0.017746313,0.117746316,0.21774632,0.00045499462
0.02479816,0.124798164,0.22479816,0.00069569744
0.017143767,0.117143765,0.21714377,0.00043608667
0.017028963,0.11702897,0.21702896,0.0004325131
0.01627746,0.116277464,0.21627747,0.00040934875
0.015998371,0.11599837,0.21599838,0.00040084656
0.076787576,0.17678759,0.27678758,0.0037574163
0.026355354,0.12635535,0.22635536,0.00075379503
0.018264279,0.11826428,0.21826428,0.00047145342
0.87321484,0.97321486,1.0,0.8498257
0.019587422,0.11958742,0.21958743,0.00051436364
0.021246698,0.121246696,0.2212467,0.00056995184
0.023621807,0.12362181,0.22362182,0.0006530138
0.023599297,0.1235993,0.2235993,0.00065220706
0.017610643,0.11761065,0.21761064,0.000450715
0.024007749,0.12400775,0.22400776,0.000666904
0.055515118,0.15551512,0.25551513,0.0022059747
0.017193202,0.11719321,0.2171932,0.0004376283
0.018072657,0.11807266,0.21807265,0.00046534237
0.026683092,0.12668309,0.2266831,0.00076625607
0.050705362,0.15070537,0.25070536,0.0019157826
0.02571159,0.12571159,0.2257116,0.00072955515
0.8622937,0.96229374,1.0,0.82977986
0.02573606,0.12573606,0.22573607,0.0007304708
0.021084841,0.12108484,0.22108485,0.00056444167
0.016450368,0.11645037,0.21645036,0.00041464344
0.024122424,0.124122426,0.22412243,0.00067105255
0.016801612,0.11680161,0.21680161,0.0004254635
0.079889625,0.17988962,0.27988964,0.004022382
0.08605427,0.18605427,0.28605428,0.004579948
0.46247303,0.56247306,0.662473,0.17232819
0.016931161,0.11693116,0.21693116,0.00042947606
0.017425757,0.117425755,0.21742576,0.00044490368
0.0262553,0.1262553,0.2262553,0.0007500071
0.02761149,0.12761149,0.2276115,0.000801999
0.019345103,0.119345106,0.21934511,0.00050641154
0.016434573,0.116434574,0.21643457,0.00041415892
0.024353383,0.12435339,0.22435339,0.00067943754
0.025130948,0.12513095,0.22513095,0.0007079601
0.017094472,0.11709447,0.21709448,0.00043455116
0.031768616,0.13176861,0.23176862,0.0009702081
0.016371552,0.11637156,0.21637155,0.00041222738
0.06213157,0.16213158,0.26213157,0.0026405796
0.9463493,1.0,1.0,0.9463493
0.02120612,0.12120612,0.22120613,0.00056856865
0.019851701,0.1198517,0.2198517,0.0005230844
0.016817752,0.11681776,0.21681775,0.0004259628
0.018089995,0.11809,0.21809,0.0004658942
0.021185858,0.12118586,0.22118586,0.0005678785
0.016753288,0.11675329,0.21675329,0.00042396973
0.04809205,0.14809205,0.24809206,0.001766924
0.01877907,0.11877907,0.21877907,0.00048799993
0.016753288,0.11675329,0.21675329,0.00042396973
0.021024454,0.12102446,0.22102445,0.0005623908
0.023870835,0.123870835,0.22387084,0.0006619638
0.03207038,0.13207038,0.23207039,0.0009829451
0.12847047,0.22847047,0.32847047,0.00964117
0.036838707,0.1368387,0.23683871,0.0011938947
0.018107349,0.11810735,0.21810736,0.00046644677
0.022846198,0.1228462,0.2228462,0.0006254331
0.02159469,0.12159469,0.22159469,0.0005818633
0.033494532,0.13349453,0.23349454,0.0010440326
0.01712732,0.11712732,0.21712732,0.00043557418
0.026031531,0.12603153,0.22603154,0.00074156286
0.7601169,0.8601169,0.96011686,0.62771416
0.039490405,0.13949041,0.2394904,0.0013192408
0.017934537,0.11793454,0.21793453,0.00046095363
0.016737208,0.11673721,0.21673721,0.00042347307
0.016418796,0.116418794,0.2164188,0.00041367512
0.021948256,0.12194826,0.22194827,0.000594056
0.016137324,0.116137326,0.21613732,0.00040507282
0.270095,0.37009498,0.47009498,0.046991073
0.093264274,0.19326428,0.29326427,0.0052859867
0.016705096,0.1167051,0.2167051,0.0004224817
0.0818494,0.1818494,0.2818494,0.0041951216
0.028034119,0.12803411,0.22803412,0.00081848825
0.022737447,0.12273745,0.22273745,0.0006216015
0.01812472,0.11812472,0.21812472,0.00046700015
0.9596866,1.0,1.0,0.9596866
0.023802666,0.12380267,0.22380267,0.0006595092
0.027716564,0.12771657,0.22771657,0.00080608577
0.025154885,0.12515488,0.22515489,0.0007088454
0.01697999,0.116979994,0.21698,0.00043099152
0.016625078,0.11662508,0.21662508,0.00042001458
0.1509339,0.25093392,0.3509339,0.013291424
0.02339762,0.12339762,0.22339763,0.000644996
0.029816542,0.12981655,0.22981654,0.0008895464
0.015983004,0.11598301,0.215983,0.00040038
0.017848738,0.11784874,0.21784875,0.0004582342
0.019870713,0.119870715,0.21987072,0.0005237137
0.023375314,0.12337531,0.22337532,0.00064420025
0.100967236,0.20096724,0.30096725,0.0061069587
0.021004364,0.121004365,0.22100437,0.00056170905
0.0252749,0.1252749,0.2252749,0.0007132903
0.05956483,0.15956482,0.25956482,0.002467021
0.01798621,0.11798621,0.21798621,0.00046259392
0.032100707,0.1321007,0.23210071,0.000984229
0.0374323,0.1374323,0.2374323,0.0012214485
0.028194217,0.12819421,0.22819422,0.0008247705
0.045479592,0.14547959,0.2454796,0.0016241795
0.7592254,0.85922545,0.9592254,0.6257467
0.016403032,0.116403036,0.21640304,0.00041319188
0.017012626,0.11701263,0.21701263,0.0004320053
0.01660912,0.11660912,0.21660912,0.0004195231
0.09355371,0.19355372,0.2935537,0.005315573
0.016293105,0.1162931,0.21629311,0.00040982693
0.02339762,0.12339762,0.22339763,0.000644996
0.021864558,0.12186456,0.22186457,0.00059116137
0.86402386,0.9640239,1.0,0.8329396
0.018055337,0.118055336,0.21805534,0.00046479126
0.01798621,0.11798621,0.21798621,0.00046259392
0.030821325,0.13082133,0.23082133,0.00093069166
0.1587604,0.2587604,0.35876042,0.014738202
0.37898684,0.47898683,0.5789868,0.10510331
0.14909723,0.24909723,0.34909725,0.012965369
0.35188156,0.45188156,0.55188155,0.08775402
0.0177293,0.1177293,0.2177293,0.00045445724
0.2946968,0.3946968,0.4946968,0.057541095
0.021906367,0.12190637,0.22190636,0.0005926066
0.9069832,1.0,1.0,0.9069832
0.01756003,0.11756003,0.21756004,0.0004491217
0.016833907,0.11683391,0.2168339,0.00042646268
0.9980882,1.0,1.0,0.9980882
0.025809621,0.12580962,0.22580962,0.00073322613
0.017526364,0.11752637,0.21752636,0.00044806296
0.03155902,0.13155901,0.23155902,0.0009614038
0.045099568,0.14509957,0.24509957,0.001603914
0.114121474,0.21412148,0.31412148,0.0076758284
0.016914913,0.11691491,0.21691492,0.00042897218
0.018246775,0.11824678,0.21824677,0.00047089416
0.07578974,0.17578974,0.27578974,0.003674363
0.029958116,0.12995812,0.22995812,0.00089529605
0.017627545,0.117627546,0.21762756,0.00045124747
0.01712732,0.11712732,0.21712732,0.00043557418
0.019197451,0.11919745,0.21919745,0.00050158676
0.030879717,0.13087972,0.23087972,0.00093310705
0.024007749,0.12400775,0.22400776,0.000666904
0.025760561,0.12576056,0.22576056,0.000731388
0.3666907,0.4666907,0.5666907,0.09697842
0.70227486,0.8022749,0.90227485,0.5083574
0.023286305,0.12328631,0.2232863,0.00064102875
0.053601146,0.15360114,0.25360113,0.0020879481
0.019437952,0.119437955,0.21943796,0.0005094536
0.018299334,0.118299335,0.21829933,0.00047257417
0.023308527,0.123308524,0.22330853,0.00064181996
0.99808073,1.0,1.0,0.99808073
0.017526364,0.11752637,0.21752636,0.00044806296
0.019832712,0.11983271,0.21983272,0.00052245613
0.024964016,0.12496401,0.22496402,0.0007017986
0.03378023,0.13378023,0.23378024,0.0010564824
0.018089995,0.11809,0.21809,0.0004658942
0.019966036,0.11996604,0.21996604,0.0005268728
0.998092,1.0,1.0,0.998092
0.036977556,0.13697755,0.23697756,0.0012003139
0.01903266,0.119032666,0.21903266,0.0004962203
0.018582148,0.11858215,0.21858215,0.0004816482
0.04042694,0.14042693,0.24042694,0.0013649113
0.01788301,0.11788301,0.21788302,0.00045931988
0.02578508,0.12578508,0.22578508,0.00073230645
0.034880888,0.13488089,0.2348809,0.0011050594
0.0255409,0.1255409,0.2255409,0.00072318054
0.22789866,0.32789865,0.42789865,0.031975865
0.075995214,0.17599522,0.27599522,0.0036913794
0.030938227,0.13093823,0.23093823,0.00093553
0.0568092,0.15680921,0.2568092,0.0022877092
0.024191486,0.124191485,0.22419149,0.00067355565
0.998092,1.0,1.0,0.998092
0.017968968,0.11796897,0.21796897,0.0004620464
0.022868007,0.12286801,0.22286801,0.0006262026
0.018761085,0.118761085,0.21876109,0.0004874187
0.020293485,0.12029348,0.22029349,0.00053777476
0.044764318,0.14476432,0.24476433,0.0015861405
0.018511044,0.11851104,0.21851104,0.00047936148
0.022759156,0.122759156,0.22275916,0.0006223657
0.040275678,0.14027569,0.24027568,0.0013574852
0.032589745,0.13258974,0.23258975,0.0010050356
0.016466174,0.11646618,0.21646617,0.00041512854
0.9975751,1.0,1.0,0.9975751
0.032466818,0.13246682,0.23246682,0.0009997878
0.018142108,0.11814211,0.2181421,0.00046755423
0.8234704,0.92347044,1.0,0.7604506
0.026430637,0.12643063,0.22643064,0.0007566501
0.017543187,0.11754319,0.21754318,0.00044859195
0.036631368,0.13663137,0.23663136,0.0011843386
0.026205413,0.12620541,0.22620541,0.00074812124
0.8448575,0.94485754,1.0,0.79827
0.97601515,1.0,1.0,0.97601515
0.03293013,0.13293013,0.23293012,0.0010196298
0.016947422,0.11694743,0.21694742,0.00042998054
0.7530129,0.8530129,0.9530129,0.6121485
0.017746313,0.117746316,0.21774632,0.00045499462
0.017342348,0.11734235,0.21734235,0.00044228992
0.042127114,0.14212711,0.24212712,0.0014497131
0.05054109,0.1505411,0.2505411,0.0019062448
0.079281576,0.17928158,0.2792816,0.003969632
0.017292492,0.11729249,0.21729249,0.0004407299
0.021990221,0.12199022,0.22199023,0.0005955092
0.01821182,0.11821182,0.21821183,0.00046977782
0.01781453,0.11781453,0.21781453,0.00045715147
0.021246698,0.121246696,0.2212467,0.00056995184
0.017934537,0.11793454,0.21793453,0.00046095363
0.021635994,0.121635996,0.221636,0.00058328296
0.8984996,0.99849963,1.0,0.8971515
0.022564495,0.122564495,0.2225645,0.0006155257
0.045649473,0.14564948,0.24564947,0.0016332796
0.019419348,0.11941935,0.21941935,0.0005088435
0.0190509,0.119050905,0.2190509,0.0004968133
0.021739595,0.121739596,0.22173959,0.00058684923
0.024469672,0.124469675,0.22446968,0.00068367453
0.017492766,0.117492765,0.21749277,0.0004470071
0.019531237,0.11953124,0.21953124,0.00051251607
0.023330769,0.12333077,0.22333077,0.00064261234
0.035745807,0.13574581,0.23574582,0.0011439197
0.9980957,1.0,1.0,0.9980957
0.031648684,0.13164869,0.23164868,0.000965166
0.017951744,0.11795174,0.21795174,0.0004614996
0.020351816,0.12035182,0.22035182,0.00053972495
0.020061802,0.1200618,0.22006181,0.0005300532
0.015983004,0.11598301,0.215983,0.00040038
0.027014792,0.12701479,0.2270148,0.00077895087
0.409789,0.509789,0.609789,0.12738854
0.026455777,0.12645578,0.22645578,0.00075760466
0.023219766,0.123219766,0.22321977,0.00063866173
0.016340127,0.11634013,0.21634012,0.00041126527
0.036528125,0.13652813,0.23652813,0.0011795934
0.017110892,0.11711089,0.2171109,0.00043506242
0.19605544,0.29605544,0.39605546,0.022988357
0.016561339,0.11656134,0.21656135,0.00041805257
0.017110892,0.11711089,0.2171109,0.00043506242
0.016866265,0.11686627,0.21686627,0.00042746455
0.026810193,0.1268102,0.2268102,0.00077111064
0.022499971,0.12249997,0.22249997,0.0006132646
0.01778039,0.11778039,0.2177804,0.00045607163
0.998103,1.0,1.0,0.998103
0.044142097,0.14414209,0.2441421,0.0015534114
0.019069158,0.11906916,0.21906915,0.00049740716
0.998092,1.0,1.0,0.998092
0.027927874,0.12792787,0.22792788,0.0008143301
0.7955787,0.89557874,0.9955787,0.7093532
0.017644463,0.11764447,0.21764447,0.0004517806
0.042802148,0.14280215,0.24280214,0.0014840647
0.023644343,0.123644345,0.22364435,0.00065382186
0.019927852,0.11992785,0.21992785,0.00052560656
0.027350498,0.1273505,0.2273505,0.0007918844
0.08166611,0.1816661,0.2816661,0.0041787885
0.018055337,0.118055336,0.21805534,0.00046479126
0.891811,0.99181104,1.0,0.884508
0.020685462,0.120685466,0.22068547,0.00055092684
0.017644463,0.11764447,0.21764447,0.0004517806
0.020196633,0.12019663,0.22019663,0.00053454214
0.021024454,0.12102446,0.22102445,0.0005623908
0.026180504,0.1261805,0.22618051,0.0007471803
0.030473188,0.1304732,0.23047319,0.00091634627
0.016529558,0.11652956,0.21652956,0.00041707538
0.30218512,0.4021851,0.5021851,0.061032742
0.017045317,0.11704532,0.21704532,0.0004330216
0.053280044,0.15328005,0.25328004,0.0020684793
0.891811,0.99181104,1.0,0.884508
0.21370518,0.31370518,0.41370517,0.027734969
0.86048645,0.9604865,1.0,0.8264856
0.017259333,0.11725934,0.21725933,0.00043969334
0.020944208,0.12094421,0.22094421,0.0005596695
